plantID,site,species,site-species,growthform,phenophase,year,estimate,doy1,doy2,doy-diff
NEON.PLA.D14.JORN.06087,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,peak flower,2017,169,165,173,8
NEON.PLA.D14.JORN.06087,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,last flower,2017,173,173,179,6
NEON.PLA.D14.JORN.06088,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,153,146,153,7
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2016,252,244,252,8
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2016,257,257,265,8
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2016,265,257,265,8
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2016,265,257,271,14
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2016,271,271,279,8
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,322,308,322,14
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2017,75,68,75,7
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2017,250,243,250,7
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2017,264,262,269,7
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2017,278,278,283,5
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2017,298,298,305,7
NEON.PLA.D14.JORN.06090,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2017,340,333,340,7
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2016,252,244,252,8
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2016,252,244,252,8
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2016,257,257,265,8
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2016,265,257,271,14
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2016,271,271,279,8
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,322,308,322,14
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2017,75,68,75,7
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2017,188,179,188,9
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2017,250,243,262,19
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2017,278,278,283,5
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2017,312,312,319,7
NEON.PLA.D14.JORN.06091,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2017,340,333,340,7
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,223,216,223,7
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,252,252,257,5
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,293,287,293,6
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,89,80,89,9
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,117,108,117,9
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,119,117,122,5
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,151,151,159,8
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,278,278,283,5
NEON.PLA.D14.JORN.06092,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,354,347,354,7
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,223,216,223,7
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,244,244,252,8
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,287,279,287,8
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,101,94,101,7
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,117,108,117,9
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,131,122,137,15
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,201,201,212,11
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,262,262,269,7
NEON.PLA.D14.JORN.06093,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,354,347,354,7
NEON.PLA.D14.JORN.06094,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,first flower,2017,159,151,159,8
NEON.PLA.D14.JORN.06094,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,peak flower,2017,169,165,173,8
NEON.PLA.D14.JORN.06094,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,last flower,2017,173,173,179,6
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2016,216,209,216,7
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2016,257,257,265,8
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2016,265,257,265,8
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2016,265,257,271,14
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2016,271,271,279,8
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,322,308,322,14
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2017,75,68,75,7
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2017,165,159,165,6
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2017,250,243,262,19
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2017,278,278,283,5
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2017,298,291,298,7
NEON.PLA.D14.JORN.06096,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2017,298,298,305,7
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,223,216,223,7
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,257,257,265,8
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,293,287,293,6
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,101,94,101,7
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,122,117,122,5
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,122,122,131,9
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,122,117,131,14
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,250,250,262,12
NEON.PLA.D14.JORN.06097,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,298,291,298,7
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,223,216,223,7
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,257,257,265,8
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,293,287,293,6
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,363,349,363,14
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,89,80,89,9
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,122,117,122,5
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,159,159,173,14
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,159,151,165,14
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,250,250,262,12
NEON.PLA.D14.JORN.06098,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,354,347,354,7
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2016,216,209,216,7
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2016,230,230,237,7
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2016,265,257,265,8
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2016,265,257,271,14
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2016,271,271,279,8
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,322,308,322,14
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2017,75,68,75,7
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2017,250,243,250,7
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2017,264,262,269,7
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2017,278,278,283,5
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2017,291,291,298,7
NEON.PLA.D14.JORN.06100,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2017,340,333,340,7
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,279,271,279,8
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,328,322,328,6
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,89,80,89,9
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,194,188,194,6
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,194,194,201,7
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,194,188,201,13
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,278,278,283,5
NEON.PLA.D14.JORN.06101,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,319,312,319,7
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2016,216,216,223,7
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2016,265,257,265,8
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2016,271,271,279,8
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2016,271,265,279,14
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,322,308,322,14
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2017,75,68,75,7
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2017,229,222,229,7
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2017,250,250,262,12
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2017,253,250,262,12
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2017,278,278,283,5
NEON.PLA.D14.JORN.06102,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2017,340,333,340,7
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2016,265,265,271,6
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2016,265,257,265,8
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2016,265,257,271,14
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,293,287,293,6
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,334,328,334,6
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,101,94,101,7
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,188,188,201,13
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,188,173,188,15
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,188,179,194,15
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,243,243,250,7
NEON.PLA.D14.JORN.06103,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,333,326,333,7
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2016,216,216,223,7
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2016,265,257,265,8
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2016,271,271,279,8
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2016,271,265,279,14
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,328,322,328,6
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2017,68,60,68,8
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2017,250,250,262,12
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2017,278,278,283,5
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2017,278,269,278,9
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2017,278,271,283,12
NEON.PLA.D14.JORN.06104,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2017,340,333,340,7
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,279,271,279,8
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,94,89,94,5
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,117,108,117,9
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,212,212,215,3
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,212,201,215,14
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,250,250,262,12
NEON.PLA.D14.JORN.06105,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,362,354,362,8
NEON.PLA.D14.JORN.06106,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,first flower,2017,173,165,173,8
NEON.PLA.D14.JORN.06106,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,last flower,2017,179,179,188,9
NEON.PLA.D14.JORN.06106,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,peak flower,2017,179,173,188,15
NEON.PLA.D14.JORN.06107,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,first flower,2017,262,250,262,12
NEON.PLA.D14.JORN.06107,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,last flower,2017,283,283,291,8
NEON.PLA.D14.JORN.06107,JORN,YUEL,JORN-YUEL,Evergreen broadleaf,peak flower,2017,283,278,291,13
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,216,209,216,7
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,244,244,252,8
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,287,279,287,8
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,89,80,89,9
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,117,108,117,9
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,131,122,137,15
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,194,194,201,7
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,250,250,262,12
NEON.PLA.D14.JORN.06108,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,362,354,362,8
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,223,216,223,7
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,244,244,252,8
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,265,257,265,8
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,89,80,89,9
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,108,101,108,7
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,188,179,194,15
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,194,194,201,7
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,250,250,262,12
NEON.PLA.D14.JORN.06109,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,354,347,354,7
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,209,202,209,7
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,244,244,252,8
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,271,265,271,6
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,89,80,89,9
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,117,108,117,9
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,197,194,201,7
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,201,201,212,11
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,278,278,283,5
NEON.PLA.D14.JORN.06110,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,312,305,312,7
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2016,252,252,257,5
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2016,265,257,265,8
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2016,265,257,271,14
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2016,271,271,279,8
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2016,322,308,322,14
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,new growth start,2017,75,68,75,7
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,first flower,2017,250,243,250,7
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,last flower,2017,250,250,262,12
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,peak flower,2017,250,243,262,19
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,new growth end,2017,305,305,312,7
NEON.PLA.D14.JORN.06111,JORN,BOER4,JORN-BOER4,Graminoid,leaves shed end,2017,340,333,340,7
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,223,216,223,7
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,244,244,252,8
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,293,287,293,6
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,108,101,108,7
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,117,108,117,9
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,119,117,122,5
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,122,122,131,9
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2017,271,271,278,7
NEON.PLA.D14.JORN.06112,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2017,347,340,347,7
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2016,223,216,223,7
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth end,2016,244,244,252,8
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2016,271,265,271,6
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,leaves shed end,2016,342,334,342,8
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,new growth start,2017,89,80,89,9
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first flower,2017,117,108,117,9
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,peak flower,2017,119,117,122,5
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,first color,2017,122,117,122,5
NEON.PLA.D14.JORN.06113,JORN,PRGL2,JORN-PRGL2,Drought deciduous broadleaf,last flower,2017,122,122,137,15
